Gender,Age,Income Level,Region,Contract Type,Tenure,Account Type,Billing Method,Payment Method,Monthly Charges,Total Charges,Call Usage (mins),Internet Service,Data Usage (GB),Streaming Services,Value-Added Services,Device Protection Plan,Number of Complaints,Response Time (hrs),Customer Support Calls,Satisfaction Score,Service Downgrades,Contract Changes,Churn Label,Onboarding Experience,Login Frequency,App Engagement
1,71,2,North,1,14,1,0,Credit Card,83.62,2901.66,360.51,,144.93,0,0,1,3,38.72,7,1.18,4,0,1,7.72,41,8.5
0,74,0,West,1,8,0,0,Credit Card,199.84,5965.52,75.64,,273.81,0,1,1,7,25.57,15,2.3,3,0,0,1.72,14,3.59
0,40,2,North,0,6,1,1,Bank Transfer,144.59,3612.81,654.48,,65.36,0,0,1,6,41.43,6,8.44,4,0,0,5.53,49,5.52
0,63,2,South,1,11,1,1,Bank Transfer,22.2,1467.83,287.53,,144.53,0,1,0,8,46.84,3,4.34,3,1,0,7.59,32,2.28
1,19,1,South,1,20,0,1,Bank Transfer,53.63,8324.54,504.33,,96.63,0,0,1,4,37.24,5,3.95,5,0,1,6.65,13,7.13
0,67,2,East,1,60,0,1,Cash,112.95,6126.65,801.92,,318.33,1,0,1,6,12.75,5,3.95,2,0,1,3.31,36,2.3
0,41,0,South,1,7,1,1,Cash,66.3,6386.88,855.23,,232.22,0,0,1,6,9,16,6.3,5,1,0,1.5,47,7.23
1,24,2,East,1,21,1,1,Credit Card,191.61,1784.22,643.91,,87.31,0,1,1,5,43.68,15,8.08,0,1,0,5.66,18,8.4
0,61,2,South,0,45,0,1,Bank Transfer,39.34,3834.16,175.73,,140.23,1,0,1,0,9.58,14,8.69,2,1,1,4.79,2,6.06
0,24,2,West,1,66,0,0,Cash,70.28,2624.46,432.05,,270.82,0,0,0,4,35.78,8,9.52,1,0,1,5.96,9,2.48
0,75,1,West,1,44,0,0,Cash,48.64,4780.89,150.79,,259.32,0,0,0,3,15.29,0,2.37,3,0,1,2.76,11,9.31
0,79,2,South,1,65,1,1,Bank Transfer,140.35,3880.4,767.58,,9.06,0,0,0,0,7.29,0,3.29,3,1,1,1.58,47,4.24
0,47,1,West,0,64,0,1,Credit Card,171.83,6787.56,844.6,,224.95,0,1,0,8,43.12,9,8.44,1,0,1,3.82,7,5.24
0,38,0,North,1,20,1,1,Credit Card,196.68,6234.78,723,,418.08,1,0,1,2,46.07,5,8.81,3,1,0,2.1,42,0.84
1,58,0,North,0,31,0,0,Bank Transfer,192.95,4332.36,290.38,,115.54,1,1,0,9,14.73,5,3.98,0,0,1,5.43,3,6.37
0,50,1,West,1,18,1,0,Credit Card,129.68,1997.61,855.23,,56.02,0,0,0,4,14.48,16,5.77,1,1,0,1.03,16,4.56
1,36,0,West,1,57,0,0,Bank Transfer,40.61,2714.31,170.33,,434.74,0,0,0,0,20.89,0,5.26,1,0,0,3.66,31,1.8
1,63,0,West,0,17,1,1,Credit Card,111.65,3581.81,930.69,,402.38,1,0,1,1,12.61,3,8.66,0,0,1,8.69,5,8.61
0,29,0,West,1,63,1,1,Bank Transfer,91.29,1470.9,764.56,,63.74,0,1,1,5,16.2,9,3.52,4,1,0,1.98,5,5.79
0,37,1,North,1,48,0,1,Bank Transfer,118.54,4226.98,815.58,,214.72,1,0,0,0,4.55,16,9.96,1,1,1,6.72,17,3.79
0,73,2,East,1,65,0,1,Cash,91.19,4383.82,491.3,,118.77,0,0,1,6,47.67,10,3.03,5,0,0,7.26,19,5.29
1,61,1,South,1,65,1,1,Credit Card,144.37,7075.7,511.32,,379.55,0,0,0,6,10.19,2,9.03,0,1,0,9.37,2,0.02
0,60,2,North,1,31,1,0,Credit Card,155.52,7890.51,530.09,,73.87,0,0,1,0,17.19,2,1.54,1,0,0,2.54,5,8.49
0,78,0,South,1,10,1,0,Cash,111,3030.27,636.3,,8.32,0,0,0,7,43.04,19,7.02,1,1,1,3.4,1,7.87
1,70,0,South,1,28,1,0,Cash,77.21,2312.86,659.71,,137.47,0,1,1,3,2.94,3,8.44,5,0,0,4.85,0,5.95
1,79,2,West,1,3,0,0,Credit Card,143.69,3777.48,727.68,,27.67,1,1,1,6,22.03,2,2.84,1,1,1,1.92,3,7.51
0,24,2,South,0,12,0,1,Cash,49.74,112.3,783.46,,315.44,0,0,0,4,39.54,8,8.76,1,1,1,2.2,29,9.98
0,74,1,East,0,21,0,0,Credit Card,39.3,7227.54,697.94,,2.34,1,0,0,0,32.98,15,8.89,4,0,1,7,20,7.32
0,66,1,South,1,57,0,1,Bank Transfer,63.39,8840.85,109.49,,297.06,0,1,0,0,43.45,11,1.66,1,0,0,4.4,39,1.3
0,72,0,South,0,1,1,1,Cash,43.95,8260.97,155.91,,245.06,1,1,0,0,28.69,13,1.03,0,0,1,9.31,38,8.92
0,49,1,South,1,1,0,1,Cash,43.1,4059,628.15,,300.05,1,1,0,1,26.22,3,4.65,3,0,1,3.87,47,0.68
0,28,2,East,0,50,1,1,Credit Card,24.47,4968.41,745.26,,410.93,0,1,0,7,3.97,3,6.11,0,0,0,2.62,21,4.66
1,62,1,South,1,13,1,0,Credit Card,173.76,788.26,588.5,,348.56,0,0,1,5,21.73,13,5.71,5,1,1,6.5,13,9.54
0,76,0,West,1,50,0,1,Credit Card,138.63,6546.15,200.11,,139.91,1,1,1,3,19.09,3,1.37,5,0,0,4.52,11,2.32
1,68,1,East,0,22,1,1,Bank Transfer,126.61,6991.79,666.45,,277.28,1,0,0,8,33.55,14,1.92,4,0,1,6.79,21,6.1
0,79,0,South,1,21,0,0,Cash,188.84,3010.99,846.35,,87.11,1,1,0,9,32.09,18,4.01,0,1,1,6.53,15,4.96
0,38,2,North,1,31,0,1,Bank Transfer,126.19,9568.39,113.51,,12.68,1,0,0,3,25.3,11,2.11,2,0,0,6.82,9,2.37
1,28,0,South,1,9,0,0,Cash,187.01,7993.32,460.47,,119.91,0,0,0,7,6.79,11,9.34,3,1,0,9.46,47,7.17
0,50,1,East,1,44,0,1,Cash,117.48,3200.7,628.24,,177.85,0,1,1,10,36.55,17,8.4,1,0,0,9.06,7,3.56
1,26,1,North,0,34,1,1,Cash,158.23,9225.02,950.99,,132.84,0,0,1,4,8.71,9,1.64,4,0,0,1.77,49,0.72
1,43,2,East,1,45,0,0,Cash,119,2066.59,391.23,,369.01,0,0,1,3,1.33,16,6.69,1,1,1,5.59,9,7.85
0,75,0,North,0,30,0,0,Bank Transfer,128.53,3641.33,65.85,,82.49,0,1,0,9,15.35,15,9.07,0,0,1,5.35,14,5.7
1,56,2,South,1,39,1,0,Bank Transfer,134.42,4498.99,848.97,,133.39,0,0,0,6,26.88,2,5.72,0,1,1,1.02,40,8.01
0,41,0,North,1,30,1,0,Credit Card,22.06,4404.09,82.16,,219.29,1,1,1,9,26.04,2,8.33,5,1,1,5.28,3,2.71
0,27,2,South,1,20,0,0,Credit Card,30.22,6133.75,194.49,,275.64,1,1,0,2,23.03,15,3.36,5,0,0,4.11,40,9.81
0,67,1,South,0,52,0,0,Credit Card,109.31,7508.17,705.52,,182.26,0,1,1,4,16.47,18,2.35,1,0,1,2.07,7,5.02
0,75,0,North,1,43,0,1,Cash,102.56,6286.51,917.09,,83.67,0,0,0,9,40.2,5,1.84,2,1,1,6.43,10,6.42
0,28,2,East,1,14,1,1,Cash,155.37,5104.29,313.08,,145.74,1,0,0,10,17.48,6,1.85,5,1,0,5.34,27,1.37
0,61,0,South,1,50,0,1,Bank Transfer,73.99,2580,300.94,,107.23,0,0,1,1,15.56,10,7.25,0,0,1,9.46,12,8.68
1,59,1,West,1,46,0,1,Bank Transfer,32.74,8754.97,684.18,,453.06,1,1,1,9,16.63,14,8,4,1,0,6.18,22,6.58
0,24,2,South,1,48,1,1,Cash,26.78,3336.24,303.05,,8.96,1,1,0,5,40.38,19,7.96,5,0,0,3.45,5,8.61
1,20,2,West,0,1,1,0,Cash,136.23,9100.79,222.87,,412.13,1,0,1,3,40.45,14,3.83,4,0,1,2.8,49,8.35
1,31,0,North,1,40,0,1,Cash,143.74,2034.64,381.51,,339.46,0,1,0,8,9.19,20,5.55,5,0,0,7.56,27,2.04
0,59,0,East,1,38,1,0,Credit Card,192.64,2316.19,325.1,,460.76,1,0,0,9,30.88,10,5.54,3,0,0,7.51,22,4.5
1,63,2,North,1,26,1,0,Credit Card,137.92,7702.43,89.62,,361.38,0,0,0,6,22.1,8,1.55,1,0,0,3.92,40,2.93
0,75,1,West,1,4,0,1,Cash,151.11,7195.7,524.41,,129.86,1,0,1,2,8.68,17,2.17,5,1,1,9.19,28,0.72
0,56,0,East,1,19,0,1,Cash,192.72,7169.77,691.3,,429.86,0,1,0,8,35.55,18,2.6,2,1,1,3.6,42,2.93
0,78,1,North,1,67,0,1,Cash,145.89,7784.46,353.4,,405.95,0,0,0,8,36.7,18,9.1,1,0,1,9,17,2.14
1,27,2,South,1,38,1,0,Credit Card,46.66,9355.37,134.41,,465.94,1,0,1,9,33.63,6,6,0,1,0,7.92,8,6.27
1,30,0,North,1,5,0,0,Cash,101.57,632.66,189.81,,357.07,0,0,1,0,44.1,9,6.93,4,1,0,5.89,32,4.04
1,72,0,East,1,16,0,1,Credit Card,161.24,224.03,576.35,,417.13,0,1,1,5,17.11,12,7.59,1,0,1,1.26,27,9.88
1,62,1,North,1,24,1,1,Credit Card,147.1,9342.74,965.13,,54.29,0,1,0,5,17.06,2,4.89,1,0,1,1.34,24,6.85
1,76,2,East,0,40,1,0,Credit Card,183.61,3888.04,771.12,,434.43,0,0,0,8,36.91,12,6.8,5,0,1,6.43,17,8.1
1,65,2,North,2,59,1,1,Bank Transfer,79.61,7409.64,630.68,,273.07,1,1,0,0,11.47,1,1.29,2,0,0,7.8,18,1.49
1,66,2,North,0,59,1,0,Cash,155.31,4964.06,53.93,,341.59,0,1,0,5,4.72,1,2.74,1,0,0,9.86,15,4.3
0,37,1,South,0,19,0,1,Cash,50.87,4217.38,313.53,,322.16,0,1,0,0,29.81,3,5.73,5,0,1,6.27,47,8.41
0,44,1,East,2,26,0,1,Credit Card,98.63,4373.91,702.42,,213.63,1,1,1,3,35.4,4,1.1,2,1,0,2.34,14,4.83
0,22,2,South,0,15,0,1,Credit Card,72.81,6848.97,974,,382.37,0,0,1,10,34.13,4,8.96,0,1,0,7.76,47,0.84
0,19,1,West,0,10,1,1,Bank Transfer,105.45,8520.91,443.95,,114.62,1,1,1,2,31.8,2,9.17,4,0,0,5,43,1.48
0,41,0,East,2,9,1,1,Cash,197.33,4697.85,706.08,,315.74,1,1,0,2,7.53,8,2.07,2,1,0,9.06,0,7.32
0,18,2,West,0,14,0,0,Cash,172.9,3290.84,147.09,,230.19,0,0,1,2,14.81,18,2.26,2,0,0,9.1,13,2.81
1,34,1,North,1,28,1,1,Bank Transfer,56.24,2768.42,771.72,,230.21,0,1,1,1,36.58,8,5.15,2,1,1,1.46,38,4.68
0,70,1,West,2,56,1,0,Cash,97.73,5704.78,121.06,,155.59,1,0,1,6,13.35,13,1.09,2,0,0,9.91,12,4.05
0,58,1,South,1,37,1,0,Cash,185.85,5493.99,421.11,,295.97,1,0,1,2,26.35,15,2.54,0,0,0,1.75,13,7.4
1,27,2,East,0,35,1,1,Cash,147.63,496.55,899.16,,199.09,0,0,1,10,26.24,16,7.12,3,1,1,1.4,29,3.78
0,67,2,South,0,70,0,0,Bank Transfer,167.14,4086.18,402.51,,356.72,1,1,0,5,20.76,13,8.77,0,0,0,3.5,45,7.75
0,30,2,West,0,61,0,1,Cash,99.16,1285.08,742.27,,240.83,1,1,1,6,10.41,13,5.15,3,1,1,9.36,25,4.88
1,63,1,East,1,8,1,0,Credit Card,69.63,3155.8,405.48,,51.97,0,0,1,1,36.4,15,6.01,0,0,0,9.81,10,6.38
0,75,0,North,1,22,0,1,Cash,30.9,5475.87,747.43,,419.19,0,1,0,4,44.31,9,5.18,5,1,1,6.49,22,3.57
0,79,0,West,1,44,0,0,Bank Transfer,141.77,3703.9,138.79,,294.92,0,1,1,1,19.72,19,7.44,0,0,0,2.68,22,1.14
0,48,0,East,1,66,1,1,Credit Card,131.23,7678.74,103.22,,330.55,0,0,0,6,8.76,9,9.14,4,0,0,3.73,10,8.23
1,75,0,South,1,29,0,1,Bank Transfer,74.04,9827.79,109.1,,475.13,1,1,0,9,43.44,17,9.83,3,0,1,5.48,42,9.72
1,29,0,South,2,35,0,1,Credit Card,158.64,4523.83,885.37,,18.5,1,1,0,4,25.27,14,6.98,2,0,0,1.95,36,3.49
0,69,0,East,0,34,1,1,Bank Transfer,128.05,1332.43,940.52,,313.5,0,1,0,2,32.25,7,8.88,3,1,0,9.59,27,9.65
1,26,0,East,0,44,1,0,Cash,192.94,8791.95,342.05,,81.42,0,0,1,8,21.28,0,5.23,1,1,1,3.53,6,7.78
0,24,2,South,1,63,1,1,Bank Transfer,167.79,9643.16,590.81,,133.66,1,0,1,9,32.63,14,3.33,3,0,1,5.55,17,4.82
0,30,2,East,1,28,0,0,Credit Card,158,7611.52,123.47,,351.1,1,1,1,5,44.73,5,8.63,5,1,1,8.84,40,2.31
0,53,2,East,2,32,0,0,Credit Card,107,5168.2,143.84,,439.96,0,0,1,9,38.54,17,7.59,0,0,0,1.67,23,0.27
1,46,2,South,2,4,0,0,Cash,165.63,483.8,525.28,,136.29,1,0,1,1,15.25,0,9.04,1,0,1,6.78,6,4.49
1,23,0,East,1,56,1,1,Cash,164.15,8523.62,544.44,,170.62,1,1,1,2,36.07,14,6.26,5,1,1,2.44,18,7.15
0,65,0,South,1,13,1,1,Bank Transfer,78.22,4988.06,901.64,,95.33,1,1,1,10,2.67,20,7.12,4,0,0,7.26,11,9.52
0,67,2,East,1,21,1,1,Bank Transfer,194.87,1216.24,871.5,,7.57,1,1,1,1,2.44,1,4.62,2,0,0,1.69,49,5.11
0,54,2,North,2,59,1,0,Bank Transfer,32.7,2185.6,537.23,,210.64,0,1,1,4,9.84,19,8.63,2,0,1,1.84,7,1.1
1,55,1,South,0,14,1,1,Credit Card,172.35,8848.03,504.39,,149.64,0,1,0,3,17.01,15,6.76,2,1,0,5.56,24,6.03
1,38,1,North,0,13,0,0,Credit Card,105.66,5018.91,841.22,,275.21,0,1,0,9,33.38,18,8.05,4,0,0,5.07,1,8.17
0,76,2,East,1,10,1,0,Cash,84.7,4092.2,98.54,,450.2,0,0,0,5,34.5,11,2.88,0,1,0,8.49,11,2.35
0,41,1,East,1,45,0,1,Cash,119.2,3256.73,591.49,,294.1,0,1,1,4,41.06,14,7.39,5,1,0,3.82,38,0.12
0,79,2,West,0,44,0,0,Bank Transfer,131.36,1474.68,798.76,,107.59,1,1,1,1,33.52,9,6.02,0,1,0,3.95,18,6.54
0,31,0,West,2,43,1,1,Cash,137.33,6138.86,562.44,,198.09,1,0,1,0,46.88,4,7.19,1,1,1,3.86,33,9.13
1,42,1,East,1,35,0,0,Bank Transfer,113.52,1884.36,357.54,,206.62,0,1,0,7,7.25,0,2.93,5,1,0,6.91,1,2.71
1,56,0,South,1,69,0,1,Cash,114.65,3737.18,424.58,,125.41,0,1,1,5,26.24,13,5.67,3,1,1,6.09,49,0.21
1,70,1,East,0,67,0,1,Cash,176.95,4083.4,944.98,,41.14,0,1,0,4,14.72,12,6.75,1,0,0,5.98,23,9.57
0,21,1,West,2,51,1,1,Credit Card,36.01,5505.46,95.27,,326.6,1,0,0,3,39.01,16,9.95,4,1,0,4.49,2,2.48
0,19,1,South,1,43,1,1,Cash,174.89,1760.28,982.39,,266.31,0,0,0,5,4.76,13,9.21,2,0,0,5.79,36,1.34
0,48,0,East,1,58,0,1,Credit Card,46.61,9653.43,880.98,,289.31,0,0,0,6,45.57,10,5.59,4,1,0,3.27,50,7.56
1,23,1,North,0,46,0,1,Credit Card,135.52,1579.73,224.36,,47.05,1,1,1,1,23.42,20,3.28,2,1,0,5.42,7,0.64
1,60,2,West,0,25,0,1,Credit Card,63.26,6367.97,400.88,,141.09,0,1,0,0,14.74,14,1.92,1,0,0,4.05,41,5.15
0,27,1,West,1,41,0,0,Cash,191.27,3543.76,121.86,,3.56,0,1,0,10,25.83,15,7.45,3,1,0,6.68,46,5.08
0,67,0,East,2,53,0,0,Cash,107.96,3476.23,510.13,,458.89,0,1,0,0,35.21,19,9.86,4,0,1,2.11,11,9.52
1,59,0,West,2,30,0,0,Cash,57.08,3207.15,768.39,,360.38,0,1,1,10,34.83,7,4.26,0,0,1,2.98,45,5.36
0,54,1,South,0,6,1,1,Credit Card,22.49,3226.26,811.22,,472.16,0,1,0,5,24.74,3,7.92,0,0,0,9.57,43,9.77
0,52,2,West,1,39,1,1,Cash,66.69,1881.7,737.45,,199.73,1,0,0,2,21.55,13,9.29,2,0,0,7.37,24,8.3
1,65,0,West,2,36,0,1,Credit Card,99.41,5965,146.81,,483.86,1,0,1,1,45.29,20,1.39,2,0,1,8.3,45,4.55
0,44,1,South,1,45,1,0,Cash,122.71,4973.88,745.19,,401.33,1,0,0,4,14.87,17,4.77,5,0,1,3.22,23,5.99
0,58,1,East,2,8,1,1,Credit Card,173.24,8460.4,972.51,,144.33,1,0,1,1,35.23,3,7.36,2,1,1,1.4,33,2.01
0,79,0,North,1,11,1,1,Credit Card,81.15,2130.01,754.86,,163.83,1,0,0,1,16.63,5,7.36,0,0,0,8.15,16,1.35
1,49,0,West,2,38,0,0,Bank Transfer,76.93,3493.32,706.84,,241.46,0,0,0,0,7.69,3,8.66,0,1,0,4.49,38,8.74
0,33,1,East,1,35,1,0,Credit Card,88.87,4224.8,772.63,,200.19,0,1,0,8,41.33,0,5.5,4,0,1,3.96,22,2.22
1,30,0,South,0,54,0,1,Bank Transfer,53.03,5646.3,831.47,,98.71,1,0,1,8,25.22,1,1.54,4,1,0,1.11,39,0.8
0,47,0,West,1,31,1,0,Credit Card,144.43,4345.36,724.08,,352.37,0,1,1,7,42.06,2,1.24,5,1,1,1.11,8,3.88
1,53,0,East,0,39,0,1,Credit Card,40.64,9158.28,846.36,,413.11,0,0,1,8,6.86,6,5.48,4,1,1,5.24,17,3.43
0,55,0,South,0,68,1,1,Cash,65.64,5394.52,166.29,,179.92,1,1,0,2,5.85,1,1.36,0,1,0,5.45,6,5.63
0,37,2,West,1,17,1,1,Cash,46.06,5041.78,149.84,,487.43,0,0,0,10,40.86,9,8.14,2,0,0,1.13,38,9.77
0,59,1,South,1,67,1,1,Cash,152.83,5179.16,284.69,,22.52,1,1,1,6,3.29,17,2.93,0,1,1,7.26,6,6.03
1,34,1,North,2,36,0,1,Credit Card,147.55,2887.34,969.62,,235.04,0,1,0,3,12.25,19,4.36,1,1,1,2.71,38,6.8
0,59,2,North,0,47,0,0,Cash,70.64,3545.83,887.17,,271.8,1,1,0,5,14.43,8,1.52,4,1,1,2.63,32,9.18
0,47,2,East,0,7,0,1,Credit Card,46.3,4049.96,82.43,,331.02,0,0,1,5,10.46,16,7.93,0,1,0,6.44,25,9.74
0,48,1,South,1,35,0,1,Credit Card,111.3,9854.68,557.73,,209.1,1,0,0,6,25.78,5,8.04,2,1,1,5.84,27,9.67
0,22,2,South,2,37,1,1,Credit Card,33.35,5486.08,562.36,,59.92,0,0,0,5,15.1,5,5.07,2,1,1,9.79,27,1.39
0,63,2,North,2,70,0,1,Bank Transfer,78.15,4846.22,513.86,,51.34,0,0,1,0,34.97,20,4.9,1,1,1,7.56,0,9.08
0,67,1,West,0,62,1,0,Cash,20.04,6528.74,919.8,,183.18,1,0,1,0,42.35,11,7.53,4,1,1,5.51,3,2.78
0,80,0,East,0,62,0,0,Cash,164.06,7063.18,106.04,,479.89,0,0,1,6,7.29,5,9.55,4,0,1,1.51,1,7.04
1,36,0,East,2,57,0,0,Cash,133.14,2822.52,905.27,,166.41,0,0,0,2,39.47,8,5.88,5,1,0,5.14,39,5.97
0,42,2,North,1,33,1,1,Cash,45.26,5450.12,413.2,,375.81,0,0,0,10,25.82,1,3.62,5,1,0,6.45,9,9.29
0,79,2,West,0,38,0,1,Bank Transfer,80.97,2443.39,532.9,,413.59,0,1,1,0,42.85,13,6.88,5,0,0,3.39,38,2.6
0,79,1,West,0,26,0,1,Bank Transfer,140,7519.29,246.73,,252.72,1,0,1,0,26.36,2,3.66,2,1,0,9.84,47,1.19
1,33,2,West,0,72,0,1,Cash,74.75,2977.43,329.63,,10.84,0,1,0,6,17.87,17,5.75,3,1,1,4.86,22,2.14
1,63,0,East,2,65,0,0,Bank Transfer,40.62,3925.09,240.31,,44.49,0,0,0,3,3.71,1,4.15,5,0,1,5.83,8,3.19
1,62,1,West,1,32,0,0,Cash,90.29,630.63,886.66,,77.13,1,1,1,10,47.13,1,7.4,1,1,0,7.62,44,3.32
1,52,0,South,2,65,0,0,Credit Card,20.55,9637.09,948.98,,77.37,1,1,0,6,38.89,10,7.28,4,0,0,9.83,21,9.7
0,62,2,West,0,70,0,1,Bank Transfer,163,6402.14,109.96,,4.55,1,0,0,7,31.29,16,4.33,2,1,1,3.42,13,5.05
1,36,2,North,2,11,0,0,Cash,134.03,6948.84,448.31,,162.94,0,0,0,3,30.33,6,6.09,0,1,0,3.74,2,9.24
0,25,2,West,1,64,0,0,Bank Transfer,137.32,4466.35,710.54,,394.34,0,1,1,3,16.72,0,4.68,5,0,1,8.02,30,4.69
1,77,0,West,1,47,0,1,Cash,85.31,4294.13,309.27,,467.27,0,1,1,10,44.5,14,2.51,4,0,1,3.63,25,1.85
0,80,1,North,2,33,0,0,Cash,51.3,1030.34,626.21,,336.58,0,0,1,5,20.3,0,4.12,0,1,0,8.96,21,0.81
0,46,1,East,0,23,0,0,Credit Card,128.1,5978.32,677.84,,98.68,0,0,0,10,35.41,0,8.02,4,0,0,2.6,6,4.49
1,59,0,West,0,37,0,1,Cash,166.54,9579.45,749.84,,2.47,0,0,1,3,45.15,10,6.83,1,1,1,8.97,20,1.27
0,37,2,West,2,29,1,1,Bank Transfer,116.34,5982.6,838.38,,345.76,1,1,0,2,9.7,3,3.25,2,1,0,1.82,37,9.3
0,52,1,West,1,59,1,0,Credit Card,150.86,339.04,119.85,,94.74,0,0,1,4,12.66,15,4.94,5,0,1,8.95,46,5.34
0,56,1,East,2,53,0,0,Credit Card,75.35,3730.37,671.08,,299.36,1,1,1,9,32.4,15,3.68,5,1,1,1.68,10,8.48
0,36,0,North,1,65,0,1,Bank Transfer,194.92,5132.28,481.78,,217,1,1,0,7,42.91,0,6.53,3,0,0,3.65,15,6.18
0,47,1,South,0,44,1,0,Cash,174.58,5308.67,460.4,,3.4,0,0,1,4,22.27,9,9.21,5,1,0,7.16,3,4
1,30,0,North,2,14,0,1,Bank Transfer,146.72,1235.55,533.05,,303.92,0,0,0,3,20.88,12,7.06,5,0,1,7.08,7,7.94
0,38,2,West,1,5,0,1,Bank Transfer,167.48,2005.15,674.89,,161.7,0,0,0,0,3.55,6,9.73,3,0,0,3.15,42,7.93
1,51,2,South,2,45,1,1,Bank Transfer,135.83,883.96,368.53,,315.9,1,0,1,3,7.8,17,3.34,0,0,0,7.52,46,5.93
1,66,2,East,0,61,1,1,Cash,48.52,7358.88,801.83,,321.58,1,1,0,4,40.51,19,3.43,0,0,0,4.01,17,9.02
1,41,2,West,0,27,1,0,Cash,71.05,2906.95,839.89,,86.78,1,1,0,5,6.2,11,9.69,1,0,0,1.87,11,2.88
1,78,0,North,2,42,0,1,Bank Transfer,42.79,734.55,684.56,,196.95,0,0,0,10,41,12,4.42,5,0,1,5.24,20,8.7
0,34,1,East,0,22,1,1,Bank Transfer,145.28,7163.65,228.74,,52.39,0,0,1,1,26.96,17,6.14,5,1,1,3.46,1,5.73
1,31,0,North,0,39,0,1,Bank Transfer,198.84,9798.62,993.28,,254.92,0,1,0,5,22.63,6,9.45,1,1,1,4.27,44,5.05
0,28,1,West,2,11,0,1,Credit Card,109.71,921.05,582.94,,356.92,1,0,0,6,42.18,17,9.33,3,1,0,7.93,29,0.69
0,64,1,East,0,11,1,1,Bank Transfer,147.36,389.91,382.5,,340.66,0,0,1,5,5.95,2,3,3,0,0,9.04,47,3.46
0,44,1,East,2,11,0,1,Credit Card,93.18,8425.24,680.98,,90.81,1,1,0,0,8.84,1,2.38,1,1,0,2.83,10,9.39
0,19,0,West,0,19,0,1,Credit Card,53.49,1188.2,919.01,,426.55,1,1,0,4,46.38,3,8.15,3,1,1,1.84,20,6.88
1,51,2,West,1,34,1,0,Bank Transfer,180.03,4453.29,413.56,,171.51,1,1,1,5,33.76,17,4.15,1,0,1,6,47,4.79
0,56,2,East,1,37,0,0,Bank Transfer,161.67,8470.2,766.91,,282.37,0,1,1,2,25.66,7,3.52,5,0,1,1.02,3,2.14
1,30,0,South,2,53,0,1,Bank Transfer,74.04,5507.83,907.64,,148.2,1,0,0,2,41.12,4,5.52,2,1,1,9.23,17,5.73
1,48,1,West,1,48,0,0,Cash,78.27,6811.06,589.08,,276,1,1,1,4,32.24,9,7.99,1,0,1,2.27,40,8.37
1,24,2,North,1,31,0,1,Bank Transfer,67.71,4886.08,229.79,,314.57,1,1,1,10,47.61,12,8.1,4,0,1,8.01,36,4.65
1,25,0,North,0,44,0,1,Bank Transfer,94.74,7945.6,873.36,,144.53,0,0,1,1,3.98,13,9.84,5,0,0,8.42,33,9.09
1,25,2,North,2,9,1,1,Cash,184.65,8755.89,408.99,,388.32,1,0,0,5,5.91,9,5.35,1,0,0,7.62,9,3.66
0,77,2,East,0,71,0,1,Credit Card,114.97,6321.35,691.67,,215.19,1,1,0,5,41.43,2,6.48,2,0,0,7.98,11,8.65
1,21,1,East,2,28,1,1,Credit Card,162.34,5152.27,516.21,,426.98,1,1,0,4,10.95,9,1.78,2,1,1,8.16,15,6
0,53,2,North,1,12,1,1,Credit Card,194.25,5383.15,346.83,,235.6,1,0,1,3,41.13,0,2.76,2,0,0,2.84,26,6.35
0,45,1,East,1,63,0,1,Credit Card,29.97,7407.96,72.1,,392.42,1,1,0,10,10.77,4,5.31,2,1,0,2.98,15,0.34
0,21,0,South,2,46,1,0,Credit Card,28.59,2173.72,398.24,,408.23,1,1,0,2,47.83,2,9.55,4,1,0,8.55,29,4.63
0,80,1,South,1,17,1,1,Cash,35.12,3291.03,574.71,,67.33,0,0,1,9,38.55,19,2.66,2,1,0,4.71,33,6.24
1,73,1,East,2,32,0,0,Bank Transfer,141.07,6725.41,869.21,,393.83,1,1,0,4,40.06,1,7.29,1,1,0,8.01,30,0.08
0,33,0,West,0,15,1,1,Cash,163.55,3227.01,863.16,,53.09,1,1,0,7,10.61,5,8.88,5,1,1,1.38,22,9.87
0,65,0,West,0,62,1,0,Credit Card,20.39,8824.89,982.29,,371.64,1,1,1,9,3.51,1,3.64,2,0,1,3.36,42,3.6
1,75,0,West,0,5,1,0,Cash,158.98,5872.67,555.8,,188.63,0,0,1,5,1.47,5,2.65,5,0,0,6.11,1,6.78
0,30,1,East,0,11,1,1,Cash,23.4,9186.69,201.52,,163.48,1,1,1,10,8.23,1,3.43,2,0,0,6.12,45,1.98
0,45,2,East,0,27,0,0,Bank Transfer,80.65,1240.29,575.32,,184.28,1,0,1,6,33.63,11,1.94,1,0,1,7.22,50,2.59
0,55,0,West,0,22,0,0,Cash,149.61,1923.66,914.34,,124.45,0,0,1,10,39.99,10,7.53,4,0,0,8.42,50,0.2
0,52,0,North,1,47,1,0,Bank Transfer,88.01,9426.73,174.36,,27.38,1,0,1,4,40.39,19,8.26,5,1,0,1.1,49,8.97
0,63,2,South,1,58,0,0,Credit Card,92.45,3489.46,625.6,,457.94,0,0,1,7,37.52,10,2.04,0,1,0,7.68,33,2.82
0,51,1,South,0,61,0,1,Bank Transfer,169.57,3977.93,352.81,,17.93,1,0,0,4,46.18,9,4.5,0,1,0,8.55,7,5.27
